rerun_id,num_decoders_used,pair_id,euclidean_distance,geodesic_distance
6,2,19,3.356954336166382,22.112418352820576
6,2,20,6.481382846832275,29.683031119240184
6,2,21,1.824026107788086,12.912584279053975
6,2,22,6.863789081573486,32.69771963211846
6,2,23,3.397132396697998,22.362579478617846
6,2,24,2.615177869796753,13.957636361252888
6,3,0,5.205405235290527,26.313081059869848
6,3,1,3.102804660797119,22.71810387449498
6,3,2,5.98809289932251,31.438481400871908
6,3,3,5.051047325134277,26.43034449929782
6,3,4,2.8644533157348633,21.259021953144902
6,3,5,7.196707725524902,33.369390694940215
6,3,6,1.079131841659546,14.06045178226109
6,3,7,0.5550127625465393,9.580728547301103
6,3,8,2.3520209789276123,13.99966757243442
6,3,9,3.439110279083252,22.08454187313139
6,3,10,2.4400506019592285,20.367638504308434
6,3,11,1.2017711400985718,12.419459769129704
6,3,12,4.039505958557129,20.602937862935576
6,3,13,8.582990646362305,34.547516318674234
6,3,14,2.411095142364502,18.731018223822534
6,3,15,4.515691757202148,16.365884121731327
6,3,16,0.20097047090530396,16.528982890384544
6,3,17,5.353893280029297,28.47875398803356
6,3,18,3.4515771865844727,12.873792276865842
6,3,19,3.356954336166382,22.749888660871097
6,3,20,6.481382846832275,31.505844300663586
6,3,21,1.824026107788086,13.403908549534977
6,3,22,6.863789081573486,33.772599855157175
6,3,23,3.397132396697998,23.298609299966813
6,3,24,2.615177869796753,16.779991514728934
7,1,0,4.3062591552734375,18.805792642536037
7,1,1,4.239025592803955,19.5654107509033
7,1,2,5.714650630950928,27.501312779390073
7,1,3,4.703464508056641,22.204550281927716
7,1,4,3.0166358947753906,16.336483917511423
7,1,5,7.404127597808838,29.94953947143063
7,1,6,1.084133267402649,5.728539597844486
7,1,7,0.40027695894241333,1.1664413620607332
7,1,8,3.191584587097168,6.114639550578276
7,1,9,4.878481864929199,21.24073140582256
7,1,10,2.380739212036133,11.333555406376856
7,1,11,1.1508926153182983,4.969383727152246
7,1,12,3.750692129135132,16.770215944413643
7,1,13,7.671764850616455,28.61162564536158
7,1,14,1.9675315618515015,10.640739720380111
7,1,15,3.6137571334838867,10.620959422421986
7,1,16,0.05474540963768959,0.2613375720496171
7,1,17,6.3170084953308105,26.76110153143516
7,1,18,3.0415759086608887,5.816117012410495
7,1,19,3.3696815967559814,17.246455173874228
7,1,20,6.966119289398193,28.851802606975443
7,1,21,2.067085027694702,9.144588400211205
7,1,22,8.437104225158691,32.95816069572622
7,1,23,4.127767562866211,19.89386434615072
7,1,24,2.7673022747039795,8.171595844001056
7,2,0,4.3062591552734375,21.896472441265367
7,2,1,4.239025592803955,22.98415724743894
7,2,2,5.714650630950928,28.97633079915453
7,2,3,4.703464508056641,25.10276972470493
7,2,4,3.0166358947753906,20.75200744478185
7,2,5,7.404127597808838,32.459445475638326
7,2,6,1.084133267402649,14.633612289608404
7,2,7,0.40027695894241333,8.509073687656763
7,2,8,3.191584587097168,14.267289230690864
7,2,9,4.878481864929199,24.05203455450157
7,2,10,2.380739212036133,21.282818034881082
7,2,11,1.1508926153182983,11.94125482914301
7,2,12,3.750692129135132,20.589893031979535
7,2,13,7.671764850616455,30.055333288486942
7,2,14,1.9675315618515015,15.733387254094545
7,2,15,3.6137571334838867,16.054675144459967
7,2,16,0.05474540963768959,16.123435720818296
7,2,17,6.3170084953308105,30.096619719740744
7,2,18,3.0415759086608887,8.793643771291125
7,2,19,3.3696815967559814,20.07710433324993
7,2,20,6.966119289398193,30.280440722222508
7,2,21,2.067085027694702,12.616076044311852
7,2,22,8.437104225158691,32.799383539128826
7,2,23,4.127767562866211,21.915644439336166
7,2,24,2.7673022747039795,19.245844404844096
7,3,0,4.3062591552734375,22.76236598369733
7,3,1,4.239025592803955,24.125393404742518
7,3,2,5.714650630950928,30.545061686908266
7,3,3,4.703464508056641,24.133440982023522
7,3,4,3.0166358947753906,22.835810543181132
7,3,5,7.404127597808838,33.824162585485766
7,3,6,1.084133267402649,17.221043262668132
7,3,7,0.40027695894241333,9.921867695002232
7,3,8,3.191584587097168,12.94564194567972
7,3,9,4.878481864929199,25.71663303863377
7,3,10,2.380739212036133,18.37607784094327
7,3,11,1.1508926153182983,13.630825092421784
7,3,12,3.750692129135132,20.0826751896613
7,3,13,7.671764850616455,31.677079693836795
7,3,14,1.9675315618515015,17.67436156246174
7,3,15,3.6137571334838867,15.923518012779724
7,3,16,0.05474540963768959,15.54199583848724
7,3,17,6.3170084953308105,28.32236091729797
7,3,18,3.0415759086608887,11.02421263220899
7,3,19,3.3696815967559814,20.10371059499962
7,3,20,6.966119289398193,31.104402030638585
7,3,21,2.067085027694702,13.695904664001926
7,3,22,8.437104225158691,37.28515604537716
7,3,23,4.127767562866211,23.45173526029044
7,3,24,2.7673022747039795,19.07439514241089
8,1,0,5.232491493225098,22.747350517508764
8,1,1,2.9889984130859375,15.247740531258845
8,1,2,5.427456378936768,27.348071087144337
8,1,3,4.704376697540283,23.259160031923443
8,1,4,2.9041690826416016,17.20851077280013
8,1,5,6.621786117553711,27.368807715028208
8,1,6,0.7413411736488342,3.4460784683459487
8,1,7,0.4291355013847351,1.5059793031189803
8,1,8,2.9427907466888428,6.646973355690526
8,1,9,3.3570539951324463,17.333387423699907
8,1,10,1.679736852645874,8.318256421424993
8,1,11,1.0388237237930298,4.419943451670711
8,1,12,3.71571946144104,17.30468485468377
8,1,13,8.161212921142578,31.08219300770087
